20;20;3;38697;38697;98.9;0;1;3;37;0;0;0;1; 1
56;56;80;39666;39666;45000;2.6;1;3;37;0;0;0;1; 1
56;56;79;39666;39666;39564;2.6;1;3;37;0;0;0;1; 1
56;56;78;39666;39666;45000;2.6;1;3;37;0;0;0;1; 1
2;2;86;39667;39667;0;2.3;1;3;5;0;0;0;1; 1
2;2;85;39667;39667;0;1;1;3;12;0;0;0;1; 1
2;2;84;39667;39667;0;0.2;1;3;4;0;0;0;1; 1
2;2;83;39667;39667;0;0.1;1;3;35;0;0;0;1; 1
2;2;82;39667;39667;0;14.9;1;3;39;0;0;0;1; 1
2;2;81;39667;39667;27;0;1;3;13;0;0;0;1; 1
58;58;9;39690;39690;950;2.6;1;3;40;0;0;0;1; 1
58;58;10;39690;39690;267.3;12.6;1;3;24;0;0;0;1; 1
58;58;12;39690;39690;0;14.9;1;3;39;0;0;0;1; 1
60;60;95;39792;39792;10330.6;2.6;1;1;37;0;0;0;1; 3
61;61;96;39792;39792;89.1;12.6;1;3;24;0;0;0;1; 1
62;62;97;39792;39792;93.1;12.6;1;1;24;0;0;0;1; 3
64;64;100;39957;39957;4132.2;2.6;1;1;20;0;0;0;1; 3
64;64;98;39957;39957;3099.2;2.6;1;1;3;0;0;0;1; 3
63;63;101;40005;40005;92500;2.6;1;3;40;0;0;0;1; 1
68;68;106;40117;40117;92500;2.6;1;3;40;0;0;0;1; 1
70;70;105;40066;40066;42300;8.3;1;1;23;0;0;0;1; 3
69;69;102;40044;40044;51652.8;2.6;1;1;40;0;0;0;1; 3
71;71;104;40066;40066;46250;2.6;1;3;40;0;0;0;1; 1
67;67;103;40048;40048;405;8.3;1;3;23;0;0;0;1; 1
76;76;110;40216;40216;0;12.6;1;3;24;0;0;0;1; 1
74;74;107;40214;40214;49500;22;1;3;9;0;0;0;1; 1
77;77;111;40216;40216;0;12.6;1;3;24;0;0;0;1; 1
75;75;109;40216;40216;49;2.6;1;3;40;0;0;0;1; 1
75;75;108;40216;40216;9250;2.6;1;3;40;0;0;0;1; 1
72;72;17;40237;40237;51700;22;1;1;9;0;0;0;1; 3
78;78;19;40303;40318;99000;22;1;3;9;0;0;0;1; 1
72;72;18;40237;40237;51700;22;1;1;9;0;0;0;1; 3
73;73;112;40303;40303;4950;22;1;3;9;0;0;0;1; 1
73;73;113;40303;40303;60750;8.3;1;3;23;0;0;0;1; 1
80;80;114;40432;40432;141;0;1;1;13;0;0;0;1; 3
80;80;119;40432;40432;0;10;1;1;39;0;0;0;1; 3
80;80;117;40432;40432;0;0;1;1;12;0;0;0;1; 3
80;80;118;40432;40432;0;2;1;1;5;0;0;0;1; 3
80;80;115;40432;40432;0;0.1;1;1;35;0;0;0;1; 3
80;80;116;40432;40432;0;0.2;1;1;4;0;0;0;1; 3
79;79;120;40436;40436;11;2.1;1;2;40;0;0;0;1; 1
31;31;47;39057;39057;989.1;6.4;1;3;37;0;0;0;1; 1
