36;41;68;39292;39292;950;0;1;3;40;0;0;0;1; 1
51;44;7;39397;39397;46374.5;0;1;1;40;0;0;0;1; 3
51;44;6;39397;39397;5234.3;0;1;1;20;0;0;0;1; 3
52;42;5;39403;39403;558;0;1;1;18;0;0;0;1; 3
49;12;24;38682;38680;99.9;0;1;3;40;0;0;0;1; 1
20;20;43;38697;38697;98.9;0;1;3;37;0;0;0;1; 1
56;62;85;39611;39666;45000;2.6;1;3;37;0;0;0;1; 1
56;63;86;39666;39666;39564;2.6;1;3;37;0;0;0;1; 1
56;64;87;39666;39666;45000;2.6;1;3;37;0;0;0;1; 1
2;65;91;39667;39667;0;2.3;1;3;5;0;0;0;1; 1
2;65;90;39667;39667;0;1;1;3;12;0;0;0;1; 1
2;65;89;39667;39667;0;0.2;1;3;4;0;0;0;1; 1
2;65;88;39667;39667;0;0.1;1;3;35;0;0;0;1; 1
2;65;92;39667;39667;0;14.9;1;3;39;0;0;0;1; 1
58;66;93;39690;39690;950;2.6;1;3;40;0;0;0;1; 1
58;66;98;39690;39690;267.3;12.6;1;3;24;0;0;0;1; 1
58;66;99;39690;39690;0;14.9;1;3;39;0;0;0;1; 1
60;71;106;39792;39792;10330.6;2.6;1;1;37;0;0;0;1; 3
61;72;109;39792;39792;89.1;12.6;1;3;24;0;0;0;1; 1
62;73;110;39792;39792;93.1;12.6;1;1;24;0;0;0;1; 3
64;74;112;39957;39957;4132.2;2.6;1;1;20;0;0;0;1; 3
64;74;113;39957;39957;3099.2;2.6;1;1;3;0;0;0;1; 3
63;75;114;40005;40005;92500;2.6;1;3;40;0;0;0;1; 1
68;89;136;40117;40117;92500;2.6;1;3;40;0;0;0;1; 1
70;84;131;40066;40066;42300;8.3;1;1;23;0;0;0;1; 3
69;85;130;40044;40044;51652.8;2.6;1;1;40;0;0;0;1; 3
71;87;133;40066;40066;46250;2.6;1;3;40;0;0;0;1; 1
67;81;132;40048;40048;405;8.3;1;3;23;0;0;0;1; 1
74;94;139;40214;40214;49500;22;1;3;9;0;0;0;1; 1
77;96;142;40216;40216;0;12.6;1;3;24;0;0;0;1; 1
75;95;140;40216;40216;49;2.6;1;3;40;0;0;0;1; 1
75;95;141;40216;40216;9250;2.6;1;3;40;0;0;0;1; 1
78;98;144;40303;40318;99000;22;1;3;9;0;0;0;1; 1
72;97;143;40237;40237;51700;22;1;1;9;0;0;0;1; 3
80;99;149;40432;40432;0;10;1;1;39;0;0;0;1; 3
80;99;147;40432;40432;0;0;1;1;12;0;0;0;1; 3
80;99;148;40432;40432;0;2;1;1;5;0;0;0;1; 3
80;99;145;40432;40432;0;0.1;1;1;35;0;0;0;1; 3
80;99;146;40432;40432;0;0.2;1;1;4;0;0;0;1; 3
79;100;150;40436;40436;11;2.1;1;2;40;0;0;0;1; 1
31;32;56;39057;39057;494.6;6.4;1;3;37;0;0;0;1; 1
31;31;55;39057;39057;494.6;6.4;1;3;37;0;0;0;1; 1
